CLAVE,SITIO,ESTADO,LATITUD,LONGITUD,SEMAFORO,CLUSTER
DLMIC1695,LAGO DE PATZCUARO 7,MICHOACAN DE OCAMPO,19.64891,-101.63602,Rojo,0
DLMIC1696,LAGO DE PATZCUARO 4,MICHOACAN DE OCAMPO,19.63241,-101.6563,Rojo,0
DLMIC1697,PATZCUARO AREA DE ISLAS,MICHOACAN DE OCAMPO,19.60226,-101.64755,Rojo,0
DLMIC1698,LAGO DE PATZCUARO,MICHOACAN DE OCAMPO,19.59165,-101.63129,Rojo,0
DLMIC1699,PATZCUARO SENO JANITZIO,MICHOACAN DE OCAMPO,19.57213,-101.65358,Rojo,0
DLMIC1700,LAGO DE PATZCUARO 2,MICHOACAN DE OCAMPO,19.57031,-101.65878,Rojo,0
DLMIC1701,PATZCUARO SENO DE ERONGARICUARO,MICHOACAN DE OCAMPO,19.59046,-101.68867,Rojo,0
DLMIC1702,LAGO DE PATZCUARO 3,MICHOACAN DE OCAMPO,19.59596,-101.68131,Rojo,0
DLMIC1703,PATZCUARO (JANITZIO - PATZCUARO),MICHOACAN DE OCAMPO,19.55587,-101.62695,Rojo,0
DLMIC1704,PATZCUARO MUELLE PRINCIPAL,MICHOACAN DE OCAMPO,19.54374,-101.61696,Rojo,0
DLMIC1706,LAGO ZIRAHUEN - ENTRADA 1,MICHOACAN DE OCAMPO,19.44056,-101.72353,Rojo,0
DLMIC1707,LAGO ZIRAHUEN MUELLE PRINCIPAL,MICHOACAN DE OCAMPO,19.44959,-101.73332,Rojo,0
DLMIC1708,LAGO ZIRAHUEN - ENTRADA 2,MICHOACAN DE OCAMPO,19.45381,-101.73962,Rojo,0
DLMIC1709,LAGO ZIRAHUEN CENTRO,MICHOACAN DE OCAMPO,19.43392,-101.74389,Rojo,0
DLMIC1710,RIO EL SILENCIO (AGUAS ARRIBA),MICHOACAN DE OCAMPO,19.42656,-101.71204,Rojo,2
DLMIC1711,PRESA COINTZIO 1,MICHOACAN DE OCAMPO,19.60348,-101.28352,Rojo,0
DLMIC1712,PRESA COINTZIO 2,MICHOACAN DE OCAMPO,19.6085,-101.27713,Verde,0
DLMIC1713,PRESA COINTZIO 3,MICHOACAN DE OCAMPO,19.61816,-101.26205,Rojo,0
DLMIC1714,PRESA COINTZIO 4,MICHOACAN DE OCAMPO,19.62962,-101.25845,Rojo,0
DLMIC1715,COINTZIO,MICHOACAN DE OCAMPO,19.63088,-101.26007,Rojo,0
DLMIC1716,LA MINTZITA 1,MICHOACAN DE OCAMPO,19.64468,-101.27443,Rojo,0
DLMIC1717,LA MINTZITA 2,MICHOACAN DE OCAMPO,19.64828,-101.271,Rojo,0
DLMIC1718,MANANTIAL LA MINTZITA,MICHOACAN DE OCAMPO,19.65201,-101.26847,Rojo,0
DLMIC1719,PUENTE EL FRIJOLAR,MICHOACAN DE OCAMPO,19.66087,-101.25545,Rojo,2
DLMIC1720,"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",MICHOACAN DE OCAMPO,19.65163,-101.25603,Amarillo,2
DLMIC1721,"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",MICHOACAN DE OCAMPO,19.65906,-101.25554,Rojo,2
DLMIC1723,RIO GRANDE DE MORELIA - PUENTE P.T.,MICHOACAN DE OCAMPO,19.68751,-101.23823,Rojo,2
DLMIC1729,PUENTE LA ALDEA,MICHOACAN DE OCAMPO,19.73386,-101.13477,Rojo,0
DLMIC1730,MORELIA  (A) AGUAS ARRIBA,MICHOACAN DE OCAMPO,19.7395,-101.10961,Rojo,2
DLMIC1731,MORELIA  (A) AGUAS ABAJO,MICHOACAN DE OCAMPO,19.74042,-101.09534,Rojo,2
DLMIC1738,CUITZEO ESTACION QUERENDARO,MICHOACAN DE OCAMPO,19.88168,-100.9399,Rojo,0
DLMIC1739,ARROYO CACHIVI,MICHOACAN DE OCAMPO,19.90471,-100.41941,Rojo,2
DLMIC1742,LAGO DE CUITZEO 11,MICHOACAN DE OCAMPO,19.95696,-100.94225,Rojo,0
DLMIC1743,LAGO DE CUITZEO 9,MICHOACAN DE OCAMPO,19.95101,-100.89322,Rojo,0
DLMIC1746,LAGO DE CUITZEO 7,MICHOACAN DE OCAMPO,19.93008,-100.85033,Rojo,0
DLMIC1747,RIO TLAPUJAHUA,MICHOACAN DE OCAMPO,19.89361,-100.32356,Rojo,1
DLMIC1748,EL GIGANTE,MICHOACAN DE OCAMPO,19.9734,-100.45225,Rojo,1
DLMIC1749,RIO LERMA 12,MICHOACAN DE OCAMPO,19.91698,-100.38799,Rojo,0
DLMIC1750,PUENTE TUNGAREO,MICHOACAN DE OCAMPO,19.90756,-100.36788,Rojo,1
DLMIC1751,RIO LERMA 10,MICHOACAN DE OCAMPO,19.89776,-100.3413,Rojo,1
DLMIC1752,RIO LERMA 70,MICHOACAN DE OCAMPO,19.89981,-100.33461,Rojo,1
DLMIC1755,PRESA TEPUXTEPEC 2,MICHOACAN DE OCAMPO,20.03135,-100.26426,Rojo,0
DLMIC1756,PRESA TEPUXTEPEC 4,MICHOACAN DE OCAMPO,20.02403,-100.24382,Rojo,0
DLMIC1757,PRESA TEPUXTEPEC,MICHOACAN DE OCAMPO,20.00036,-100.2285,Rojo,0
DLMIC1759,PRESA TEPUXTEPEC 7,MICHOACAN DE OCAMPO,20.01147,-100.21156,Rojo,0
DLMIC1761,PRESA TEPUXTEPEC 1,MICHOACAN DE OCAMPO,20.0512,-100.19621,Rojo,0
DLMIC1762,PRESA TEPUXTEPEC 8,MICHOACAN DE OCAMPO,20.05604,-100.21207,Rojo,0
DLMIC1763,PRESA TEPUXTEPEC,MICHOACAN DE OCAMPO,20.05321,-100.21818,Rojo,0
DLMIC1764,RH12-2 LERMA,MICHOACAN DE OCAMPO,20.07785,-100.18858,Rojo,2
DLMIC1765,PRESA TEPUXTEPEC 5,MICHOACAN DE OCAMPO,20.08398,-100.24456,Rojo,0
DLMIC1766,PRESA TEPUXTEPEC 3,MICHOACAN DE OCAMPO,20.09001,-100.24848,Rojo,0
DLMIC1767,PRESA TEPUXTEPEC 1,MICHOACAN DE OCAMPO,20.06859,-100.2681,Rojo,0
DLMIC1768,PRESA DE TEPUXTEPEC 3 BIS,MICHOACAN DE OCAMPO,20.08338,-100.27539,Rojo,0
DLMIC1774,RIO ZITACUARO,MICHOACAN DE OCAMPO,19.40928,-100.40115,Amarillo,1
DLMIC1775,PRESA EL BOSQUE 3,MICHOACAN DE OCAMPO,19.39097,-100.39923,Rojo,0
DLMIC1776,PRESA EL BOSQUE 2,MICHOACAN DE OCAMPO,19.39301,-100.41318,Rojo,0
DLMIC1777,PRESA EL BOSQUE 1,MICHOACAN DE OCAMPO,19.38807,-100.42111,Rojo,0
DLMIC1778,CANAL TUXPAN,MICHOACAN DE OCAMPO,19.39361,-100.42452,Rojo,1
DLMIC1779,CANAL FLORIDA,MICHOACAN DE OCAMPO,19.38765,-100.42201,Rojo,2
DLMIC1780M1,CANAL COLORINES,MICHOACAN DE OCAMPO,19.32619,-100.38826,Rojo,1
DLMIC1781,PRESA UMECUARO,MICHOACAN DE OCAMPO,19.53011,-101.25336,Rojo,0
DLMIC1782,PRESA UMECUARO 2,MICHOACAN DE OCAMPO,19.52578,-101.2478,Verde,0
DLMIC1783,LAGO DE CAMECUARO 1,MICHOACAN DE OCAMPO,19.90214,-102.20918,Rojo,0
DLMIC1784,PRESA COINTZIO ENTRADA,MICHOACAN DE OCAMPO,19.59461,-101.28781,Rojo,2
DLMIC1786,CUITZEO MARIANO ESCOBEDO,MICHOACAN DE OCAMPO,19.95703,-101.08208,Rojo,0
DLMIC1791,CUITZEO FRENTE CUITZEO,MICHOACAN DE OCAMPO,19.92565,-101.13985,Rojo,0
DLMIC1792,LAGO DE CUITZEO 8,MICHOACAN DE OCAMPO,19.93115,-101.13134,Rojo,0
DLMIC1801,LAGO DE CAMECUARO 2,MICHOACAN DE OCAMPO,19.90331,-102.21133,Rojo,0
DLMIC1803,LAGO DE CAMECUARO 3,MICHOACAN DE OCAMPO,19.91097,-102.20572,Rojo,0
DLMIC1805,RIO ZINAPECUARO LAS ADJUNTAS,MICHOACAN DE OCAMPO,19.84511,-100.77114,Amarillo,1
DLMIC1806,RIO ZINAPECUARO ANTES PRESA MALPAIS,MICHOACAN DE OCAMPO,19.84649,-100.83138,Rojo,1
DLMIC1808,RIO DUERO LAS ADJUNTAS,MICHOACAN DE OCAMPO,19.90921,-102.20418,Rojo,2
DLMIC1810,RIO QUERENDARO,MICHOACAN DE OCAMPO,19.81931,-100.88236,Amarillo,1
DLMIC1811,RIO DUERO EL PLATANAL,MICHOACAN DE OCAMPO,19.93463,-102.25293,Amarillo,0
DLMIC1813,CUITZEO CHEHUAYO,MICHOACAN DE OCAMPO,19.89982,-101.07342,Rojo,0
DLMIC1815,CUITZEO LA ORTIGA,MICHOACAN DE OCAMPO,19.98027,-101.00118,Rojo,0
DLMIC1816,PRESA MALPAIS CORTINA,MICHOACAN DE OCAMPO,19.83536,-100.87892,Rojo,0
DLMIC1817M1,PRESA ZICUIRAN 2,MICHOACAN DE OCAMPO,18.94011,-101.91346,Amarillo,0
DLMIC1818M1,PRESA ZICUIRAN CORTINA,MICHOACAN DE OCAMPO,18.92214,-101.93162,Rojo,0
DLMIC1819,PRESA EL  CUERAMAL 1,MICHOACAN DE OCAMPO,18.70134,-101.61848,Rojo,0
DLMIC1820,PRESA EL  CUERAMAL 2,MICHOACAN DE OCAMPO,18.69836,-101.6123,Amarillo,0
DLMIC1821,PRESA EL  CUERAMAL 5,MICHOACAN DE OCAMPO,18.69471,-101.607,Amarillo,0
DLMIC1822,RH16-2 BALSAS,MICHOACAN DE OCAMPO,18.59951,-101.62342,Rojo,1
DLMIC5499,AGOSTITLAN CORTINA,MICHOACAN DE OCAMPO,19.57889,-100.60937,Rojo,0
DLMIC5500,AGOSTITLAN LAS CAPILLAS,MICHOACAN DE OCAMPO,19.56984,-100.60876,Rojo,0
DLMIC5501,PUCUATO CORTINA,MICHOACAN DE OCAMPO,19.62087,-100.68501,Rojo,0
DLMIC5502,PUCUATO CENTRO,MICHOACAN DE OCAMPO,19.61578,-100.68828,Rojo,0
DLNAY1825,LAGUNA AGUA GRANDE 5 (ESTERO TEACAPAN 5),NAYARIT,22.5068,-105.6687,Amarillo,0
DLNAY1826W1,LAGUNA AGUA GRANDE DESEMBOCADURA (ESTERO TEACAPAN DESEMBOCADURA),NAYARIT,22.53808,-105.74564,Verde,0
DLNAY1827,RIO AMECA 7 (RIO AMECA AGUAS ARRIBA DE AMATLAN DE CAÑAS),NAYARIT,20.79484,-104.41575,Amarillo,1
DLNAY1828,RIO AMECA 9 (RIO AMECA AGUAS ABAJO DE AMATLAN DE CAÑAS),NAYARIT,20.86903,-104.51882,Amarillo,1
DLNAY1829,RIO AMECA 11,JALISCO,20.9242,-104.63206,Amarillo,1
DLNAY1830,AHUACATLAN 2,NAYARIT,21.05764,-104.51801,Amarillo,0
DLNAY1831,IXTLAN 2 (DESPUES DE LA DESCARGA MUNICIPAL DE IXTLAN (MEXPAN),NAYARIT,21.03317,-104.41416,Amarillo,1
DLNAY1832,ANTES DE LA DESCARGA MUNICIPAL DE IXTLAN,NAYARIT,21.03208,-104.36413,Amarillo,1
DLNAY1833,RIO GRANDE DE SANTIAGO 17,NAYARIT,21.19246,-104.23697,Verde,0
DLNAY1834,PASO DE LA YESCA,NAYARIT,21.18759,-104.08057,Amarillo,0
DLNAY1835,PRESA SILIDARIDAD PLAYA GOLONDRINAS,NAYARIT,21.69157,-104.63705,Verde,0
DLNAY1836,PRESA EL CAJON 5,NAYARIT,21.40928,-104.42236,Verde,0
DLNAY1837,PRESA EL CAJON 3,NAYARIT,21.42505,-104.43808,Amarillo,0
DLNAY1838,PRESA EL CAJON 2 (EN LA CORTINA),NAYARIT,21.42987,-104.44971,Verde,0
DLNAY1839,PRESA EL CAJON 1 (RIO SANTIAGO EL CAJON),NAYARIT,21.42495,-104.46196,Amarillo,0
DLNAY1840,PRESA EL CAJON 4,NAYARIT,21.43233,-104.43243,Verde,0
DLNAY1841,RIO GRANDE DE SANTIAGO 19 (CAMPAMENTO LAS YEGUAS),NAYARIT,21.4702,-104.50727,Amarillo,1
DLNAY1842,RH12-10 LERMA (RIO GRANDE SANTIAGO/ LAS YEGUAS),NAYARIT,21.46333,-104.50964,Amarillo,1
DLNAY1843,RIO GRANDE DE SANTIAGO PASO DE LOS BUEYES,NAYARIT,21.51685,-104.53033,Verde,1
DLNAY1844,ESTERO TEAPAQUEÑO PUENTE LA COMPUERTA,NAYARIT,22.05153,-105.62304,Verde,0
DLNAY1848,LA ESCONDIDA,NAYARIT,21.57551,-104.89884,Rojo,1
DLNAY1852,DESPUES DE LA DESCARGA MUNICIPAL DE XALISCO,NAYARIT,21.46606,-104.85078,Amarillo,0
DLNAY1854M1,PANTANAL,NAYARIT,21.43846,-104.83639,Amarillo,0
DLNAY1856,LAGUNA DE MORA,NAYARIT,21.51799,-104.8133,Verde,0
DLNAY1857,"RIO GRANDE DE SANTIAGO 23 (RIO GRANDE DE SANTIAGO ""LA TRISTEZA"")",NAYARIT,21.75344,-104.9294,Verde,2
DLNAY1858,RIO GRANDE DE SANTIAGO 22(RIO GRANDE DE SANTIAGO PRESA SAN RAFAEL),NAYARIT,21.79018,-104.9103,Verde,2
DLNAY1859,RIO GRANDE DE SANTIAGO 21 (AGUAMILPA),NAYARIT,21.7784,-104.8562,Amarillo,0
DLNAY1860,PRESA SOLIDARIDAD 1(P.H. AGUAMILPA 1 CORTINA),NAYARIT,21.8406,-104.79137,Verde,0
DLNAY1861,PRESA SOLIDARIDAD 2 (P.H. AGUAMILPA 2),NAYARIT,21.87217,-104.75009,Verde,0
DLNAY1862,PRESA SOLIDARIDAD 5 (P.H. AGUAMILPA 5),NAYARIT,21.87793,-104.75163,Amarillo,0
DLNAY1863,PRESA SOLIDARIDAD 3 (P.H. AGUAMILPA 3),NAYARIT,21.8869,-104.75679,Amarillo,0
DLNAY1864,PRESA SOLIDARIDAD 4 (P.H. AGUAMILPA 4),NAYARIT,21.85078,-104.7436,Verde,0
DLNAY1865,PRESA SOLIDARIDAD 6 (P.H. AGUAMILPA 6 LAS ADJUNTAS),NAYARIT,21.83795,-104.71751,Verde,0
DLNAY1866,PRESA SOLIDARIDAD 7 (P.H. AGUAMILPA 7 DESEMBOCADURA DEL RIO HUAYNAMOTA),NAYARIT,21.85169,-104.71246,Verde,0
DLNAY1867,EL VENADO,NAYARIT,21.94969,-104.97919,Verde,1
DLNAY1868,RIO SAN PEDRO 16,NAYARIT,21.94554,-105.02691,Verde,1
DLNAY1869,RIO SAN PEDRO 21,NAYARIT,21.9442,-105.1004,Amarillo,1
DLNAY1870,DESP. DE LA DESCARGA MUNICIPAL RUIZ,NAYARIT,21.96351,-105.16369,Amarillo,0
DLNAY1871,RIO SAN PEDRO 19,NAYARIT,21.96412,-105.14664,Amarillo,1
DLNAY1872,RIO SAN PEDRO 20,NAYARIT,21.96753,-105.1543,Amarillo,1
DLNAY1873,VADO DE SAN PEDRO,NAYARIT,21.9505,-105.17905,Amarillo,0
DLNAY1874,RIO SAN PEDRO 17,NAYARIT,21.94226,-105.28839,Amarillo,1
DLNAY1875,TUXPAN,NAYARIT,21.94596,-105.29644,Amarillo,1
DLNAY1877,RIO SAN PEDRO 18,NAYARIT,21.95164,-105.31162,Amarillo,1
DLNAY1879W1,RH11-1 PRESIDIO-SAN PEDRO ( LA BATANGA),NAYARIT,21.85797,-105.44051,Amarillo,0
DLNAY1880W1,MARISMAS NACIONALES 6 (EMBARCADERO LA BATANGA MARISMAS NACIONALES 6),NAYARIT,21.89964,-105.46201,Amarillo,1
DLNAY1881W1,RIO SAN PEDRO 14 ( EMBARCADERO LA BATANGA),NAYARIT,21.88845,-105.46258,Amarillo,0
DLNAY1882W1,MEXCALTITAN (EMBARCADERO),NAYARIT,21.90471,-105.48018,Amarillo,0
DLNAY1883W1,MARISMAS NACIONALES 5,NAYARIT,21.84153,-105.47519,Amarillo,0
DLNAY1884,RIO SAN PEDRO 13,NAYARIT,21.85479,-105.48094,Amarillo,0
DLNAY1885,RIO SAN PEDRO 12,NAYARIT,21.76871,-105.49191,Rojo,0
DLNAY1886W1,MARISMAS NACIONALES 4 (ZONA ESTAURINA),NAYARIT,21.76762,-105.49084,Rojo,0
DLNAY1887,RIO SAN PEDRO 11 (BOCA DE CAMICHIN),NAYARIT,21.7414,-105.49203,Verde,0
DLNAY1888,DESEMBOCADURA RIO SAN PEDRO,NAYARIT,21.73381,-105.49234,Verde,0
DLNAY1889,RIO SAN PEDRO 10  (EL SESTEO),NAYARIT,21.72706,-105.48725,Verde,0
DLNAY1890,RIO GRANDE DE SANTIAGO 36 (VILLA JUAREZ),NAYARIT,21.68544,-105.39557,Amarillo,0
DLNAY1891,RIO GRANDE DE SANTIAGO 35 (RIO GRANDE DE SANTIAGO PIMIENTILLO),NAYARIT,21.68378,-105.35257,Amarillo,0
DLNAY1892,RIO GRANDE DE SANTIAGO 34 (PUERTA DE MANGOS),NAYARIT,21.71583,-105.33073,Amarillo,1
DLNAY1893,DESEMBOCADURA DEL RIO AMECA A PLAYA NUEVO VALLARTA,NAYARIT,20.67752,-105.2847,Amarillo,1
DLNAY1896,RIO GRANDE DE SANTIAGO 32 (SOBRE EL PUENTE DE LA PRESA SANTIAGO),NAYARIT,21.8061,-105.20355,Amarillo,0
DLNAY1898,CAPOMAL,NAYARIT,21.83065,-105.11465,Amarillo,1
DLNAY1899,RIO GRANDE DE SANTIAGO 30,NAYARIT,21.82581,-105.07079,Amarillo,0
DLNAY1900,RIO GRANDE DE SANTIAGO 29,NAYARIT,21.74392,-105.04134,Rojo,1
DLNAY1901,ARROYO EL CAIMANERO,NAYARIT,21.83749,-105.10037,Amarillo,0
DLNAY1902,RIO GRANDE DE SANTIAGO 28,NAYARIT,21.73855,-105.01189,Amarillo,0
DLNAY1903,RIO GRANDE DE SANTIAGO 27,NAYARIT,21.74651,-105.00021,Amarillo,1
DLNAY1904M1,RIO MOLOLOA (SALAZARES),NAYARIT,21.71096,-104.97897,Amarillo,1
DLNAY1905M1,"ARROYO SANTA ROSA, CONFLUENCIA CON EL RIO SANTIAGO",NAYARIT,21.7556,-104.92839,Amarillo,1
DLNAY1906,EL JILEÑO,NAYARIT,21.72693,-105.03391,Amarillo,0
DLNAY1907W2,LAGO LA CAMALOTA,NAYARIT,21.52829,-105.20662,Amarillo,0
DLNAY1908W1,LA TOVARA 2 (LA TOVARA),NAYARIT,21.53213,-105.24732,Rojo,0
DLNAY1909,LA TOVARA 3 (ESTERO EL CONCHAL),NAYARIT,21.54544,-105.27271,Rojo,0
DLNAY1910W1,SAN BLAS 2 (ESTERO DEL POZO 500 MTS. AGUAS ARRIBA DE LA DESEMBOCADURA DEL MAR),NAYARIT,21.53626,-105.28954,Rojo,0
DLNAY1911W1,LA TOVARA 1 (ESTERO EL CONCHAL DESEMBOCADURA MAR),NAYARIT,21.51698,-105.26613,Rojo,0
DLNAY1912,SAN BLAS 1 (ESTERO EL POZO),NAYARIT,21.54991,-105.29132,Rojo,0
DLNAY1913,GACHUPINES  (ESTERO GACHUPINES),NAYARIT,21.58905,-105.29427,Rojo,0
DLNAY1914W1,VENA VARADERO (ESTERO VENA VARADEROS),NAYARIT,21.61736,-105.41142,Verde,0
DLNAY1915,RIO GRANDE DE SANTIAGO 37 (BOCA DEL ASADERO),NAYARIT,21.6401,-105.42704,Amarillo,1
DLNAY1916,PUNTA CUSTODIO (PUNTA CUSTODIO PLAYA),NAYARIT,21.34524,-105.24425,Verde,0
DLNAY1917,LAGUNA TORTUGAS RIVIERA NAYARIT2,NAYARIT,21.3465,-105.24134,Verde,0
DLNAY1918,COMPOSTELA 2,NAYARIT,21.26305,-104.92564,Amarillo,1
DLNAY1919,LAGUNA DE SAN PEDRO LAGUNILLAS 2 (ZONA NORTE),NAYARIT,21.21276,-104.73859,Rojo,0
DLNAY1920,LAGUNA DE SAN PEDRO LAGUNILLAS 1 (ZONA SUR),NAYARIT,21.20614,-104.73335,Rojo,0
DLNAY1921,LAGUNA DE TEPELTITIC  MALECON,NAYARIT,21.27861,-104.68264,Rojo,0
DLNAY1922,LAGUNA DE SANTA MARIA DEL ORO 1 (RESTAURANT LA MATA),NAYARIT,21.36276,-104.57044,Verde,0
DLNAY1924,LAGUNA DE SANTA MARIA DEL ORO 3 (A LA ALTURA DEL RESTAURANT LA SELVA),NAYARIT,21.37075,-104.57626,Verde,0
DLNAY1925,LAGUNA DE SANTA MARIA DEL ORO 2  A LA ALTURA DEL RESTAURANT EL DESAGUE,NAYARIT,21.373,-104.5611,Verde,0
DLNAY1926,ARROYO TETITECO  (UZETA),NAYARIT,21.10038,-104.62834,Amarillo,1
DLNAY1927,GAVIOTAS (LAS PALMAS),NAYARIT,20.88892,-105.1335,Amarillo,1
DLNAY1928,RIO AMECA 8 (RIO AMECA SAN JUAN DE ABAJO),NAYARIT,20.8021,-105.18921,Amarillo,1
DLNAY1929,RIO AMECA 6 (RIO AMECA SAN JOSE DEL VALLE,NAYARIT,20.75431,-105.22505,Amarillo,1
DLNAY1930,MARINA CRUZ DE HUANACAXTLE,NAYARIT,20.75003,-105.37645,Verde,0
DLNAY1931,PLAYA GUAYABITOS (LA ESCOLLERA),NAYARIT,21.03855,-105.25671,Rojo,0
DLNAY1932,JARRETADERAS,NAYARIT,20.69331,-105.25951,Amarillo,1
DLNAY1933M1,ESTERO EL QUELELE,NAYARIT,20.71405,-105.30038,Rojo,0
DLNAY1934,PLAYA NUEVO VALLARTA 1,NAYARIT,20.68766,-105.29534,Verde,0
DLNAY1935,NUEVO VALLARTA (ESTERO EL QUELELE / NVO VALLARTA),NAYARIT,20.70554,-105.29694,Rojo,0
DLNAY1936,"PUNTA DE MITA SEG 38, 2 ISA10D (PLAYA EMILIANA ZAPATA)",NAYARIT,20.77007,-105.51627,Verde,0
DLNAY1937,LAGUNA DE CUYUTLAN 2,NAYARIT,22.03653,-105.10889,Rojo,0
DLNAY1938,LAGUNA DE CUYUTLAN 3,NAYARIT,22.03605,-105.11051,Rojo,0
DLNAY1939,LAGUNA DE CUYUTLAN 4,NAYARIT,22.03943,-105.10872,Rojo,0
DLNAY1940,LAGUNA DE CUYUTLAN 5,NAYARIT,22.04187,-105.11143,Rojo,0
DLNAY1941,LAGUNA DE CUYUTLAN 6,NAYARIT,22.04343,-105.11107,Rojo,0
DLNAY1942,SAN PEDRO IXCATAN,NAYARIT,22.03668,-104.93858,Amarillo,1
DLNAY1943W1,PESCADERO (POBLADO),NAYARIT,22.18878,-105.32925,Rojo,0
DLNAY1944,LAGUNA AGUA BRAVA 3,NAYARIT,22.12755,-105.54891,Verde,0
DLNAY1945,LAGUNA AGUA BRAVA 4,NAYARIT,22.12276,-105.554,Verde,0
DLNAY1946W1,LAGUNA AGUA BRAVA 2,NAYARIT,22.08974,-105.53444,Verde,0
DLNAY1947,LAGUNA AGUA BRAVA 1,NAYARIT,22.07996,-105.53567,Verde,0
DLNAY1948,PIMIENTILLO (EMBARCADERO),NAYARIT,22.03658,-105.43697,Amarillo,0
DLNAY1949,LAGUNA AGUA BRAVA 5,NAYARIT,22.2164,-105.6152,Verde,0
DLNAY1950,CANAL DE CUAUTLA,NAYARIT,22.214,-105.61824,Verde,0
DLNAY1951W1,DESEMBOCADURA LAGUNA AGUA BRAVA,NAYARIT,22.18549,-105.63379,Verde,0
DLNAY1952,LAGUNA AGUA GRANDE 2,NAYARIT,22.31346,-105.6338,Verde,0
DLNAY1953,LAGUNA AGUA BRAVA 6,NAYARIT,22.37457,-105.63647,Verde,0
DLNAY1954,ESTERO CUAUTLA PUERTA DEL RIO,NAYARIT,22.38511,-105.64339,Verde,0
DLNAY1955,LAGUNA AGUA GRANDE 4,NAYARIT,22.45403,-105.6454,Verde,0
DLNAY1958,RIO ACAPONETA TECUALA,NAYARIT,22.38618,-105.45418,Amarillo,1
DLNAY1959,RIO ACAPONETA 4,NAYARIT,22.39424,-105.44519,Amarillo,1
DLNAY1961,RIO ACAPONETA 5,NAYARIT,22.40751,-105.39705,Rojo,1
DLNAY1962,ACAPONETA II,NAYARIT,22.4418,-105.38134,Amarillo,1
DLNAY1963,RIO ACAPONETA 7,NAYARIT,22.46345,-105.3751,Amarillo,1
DLNAY1964,ACAPONETA (ACAPONETA),NAYARIT,22.50185,-105.35022,Rojo,1
DLNAY1965,RIO ACAPONETA 8,NAYARIT,22.5264,-105.342,Rojo,1
DLNAY1966,RIO ACAPONETA 9,NAYARIT,22.60659,-105.345,Rojo,1
DLNAY1967,"EMBARCADERO ""OTATITOS""",NAYARIT,22.46904,-105.69175,Verde,0
DLNAY1968,A LA ALTURA DEL POBLADO DE HUAJICORI,NAYARIT,22.6312,-105.31808,Rojo,1
DLNAY1969,RIO ACAPONETA 11,NAYARIT,22.62184,-105.32644,Amarillo,1
DLNAY1971,"PESCA ""EL RINCON""",NAYARIT,22.40251,-105.63913,Verde,0
DLNAY1972,RIO ACAPONETA 13,NAYARIT,22.72752,-105.32819,Amarillo,1
DLNAY1973,RIO ACAPONETA MILPAS VIEJAS,NAYARIT,22.36691,-105.47627,Amarillo,1
DLNAY1974,RIO ACAPONETA 1,NAYARIT,22.27191,-105.5251,Amarillo,0
DLPUE1975M1,ARROYO ZAPATERO,PUEBLA,19.04648,-98.26846,Rojo,2
DLPUE1976,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,PUEBLA,19.02583,-98.22652,Rojo,2
DLPUE1977,DESPUES DE LA CONFLUENCIA CON EL RIO SAN FRANCISCO,PUEBLA,19.01978,-98.23172,Rojo,2
DLPUE1978,ER7 RIO ALSESECA ANTES DEL COLECTOR SUBTERRANEO A PTAR ALSESECA SUR,PUEBLA,19.03898,-98.1685,Rojo,2
DLPUE1979M1,BARRANCA SAN DIEGO LOS ALAMOS,PUEBLA,19.04156,-98.16306,Rojo,2
DLPUE1980,ER4 BARRANCA MANZANILLA,PUEBLA,19.04792,-98.15722,Rojo,2
DLPUE1981,ER3 BARRANCA SAN ANTONIO AGUAS ARRIBA DE BARRANCA MANZANILLA,PUEBLA,19.04755,-98.15771,Rojo,2
DLPUE1982,ER2 BARRANCA SAN ANTONIO AGUAS ABAJO DE COLECTOR INDUSTRIAL PUEBLA 2000,PUEBLA,19.06372,-98.15378,Rojo,2
DLPUE1983,"SABORMEX, S.A. DE C.V. (ANTES CAFES DE VERACRUZ, S.A. DE C.V.) (AGUAS ABAJO)",PUEBLA,19.0715,-98.14908,Rojo,2
DLPUE1984,"SABORMEX, S.A. DE C.V. (ANTES CAFES DE VERACRUZ, S.A. DE C.V.) (AGUAS ARRIBA)",PUEBLA,19.07661,-98.14733,Rojo,2
DLPUE1985,ER1 BARRANCA SAN ANTONIO AGUAS ARRIBA DE COLECTOR INDUSTRIAL RESURRECCION,PUEBLA,19.08264,-98.14442,Rojo,2
DLPUE1987,ER5 BARRANCA MICXATLALT,PUEBLA,19.04275,-98.1615,Rojo,2
DLPUE1988,AGUAS ABAJO DE LA DESCARGA TEXTIL ZALDO,PUEBLA,19.12423,-98.22961,Rojo,2
DLPUE1989,LA AUTOPISTA P1 (24),PUEBLA,19.10108,-98.23744,Rojo,2
DLPUE1991W1,ANTES DE LA PLANTA DE TRATAMIENTO BARRANCA DEL CONDE,PUEBLA,19.09719,-98.23675,Rojo,0
DLPUE1992M1,"RA-1 RIO ATOYAC, ANTES TLAHUAPAN (ESTACION TESTIGO)",PUEBLA,19.36776,-98.51524,Amarillo,0
DLPUE1993,AGUAS ABAJO DEL COLECTOR PANZACOLA,PUEBLA,19.15612,-98.2373,Rojo,2
